Widget number,Position X,Position Y,Width,Height,Table tag,List tag,Textbox tag,Widget class,Number of Elements,Number of Child Nodes,numberOfWordsTextNodes,numberOfTextNodes,links80percent,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
009,201,99,1500,300,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1621,99,80,300,0,0,0,0,3,1,2,1,0,80.0,300.0,1621.0,99.0,0.0,0.0,0.0,0.0,
009,1644,223,34,52,0,0,0,0,1,1,2,1,0,1.0,1.0,1.0,223.0,0.0,0.0,0.0,0.0,
009,0,859,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,201,399,1500,3355,0,1,1,1,691,15,12615,481,0,1153.2666666666667,320.6,28.133333333333333,828.3333333333334,936.9546007195461,752.9072035402884,74.24367858291917,118.7714892836941,
009,211,399,1480,460,0,0,0,0,48,7,235,62,0,569.7142857142857,251.0,437.7142857142857,607.5714285714286,505.30575373916406,210.87041834580148,530.7804675776085,235.18989288293346,
009,211,419,370,420,0,0,0,0,11,2,23,14,0,583.0,219.5,110.5,639.0,329.51176003293114,283.5498192558056,156.27059864222701,311.1269837220809,
009,221,419,350,420,0,0,0,0,9,3,18,11,0,350.0,129.0,221.0,571.6666666666666,0.0,183.64095403803586,0.0,198.60597506956665,
009,221,439,350,27,0,0,0,0,1,1,3,2,0,310.0,27.0,241.0,439.0,0.0,0.0,0.0,0.0,
009,241,439,310,27,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,221,476,350,341,0,0,0,0,4,2,9,4,0,310.0,139.5,241.0,609.0,0.0,170.41273426595797,0.0,188.09040379562165,
009,241,476,310,260,0,0,0,0,2,1,1,1,0,310.0,260.0,241.0,476.0,0.0,0.0,0.0,0.0,
009,241,476,310,260,0,0,0,0,1,1,0,0,0,260.0,260.0,266.0,476.0,0.0,0.0,0.0,0.0,
009,266,476,260,260,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,241,742,310,19,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,221,800,350,19,0,0,0,0,1,1,3,2,0,310.0,19.0,241.0,800.0,0.0,0.0,0.0,0.0,
009,241,800,310,19,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,581,419,370,420,0,0,0,0,11,2,25,14,0,586.0,219.5,295.5,639.0,333.75440072005046,283.5498192558056,417.9001076812496,311.1269837220809,
009,591,419,350,420,0,0,0,0,9,3,20,11,0,350.0,129.0,591.0,571.6666666666666,0.0,183.64095403803586,0.0,198.60597506956665,
009,591,439,350,27,0,0,0,0,1,1,4,2,0,310.0,27.0,611.0,439.0,0.0,0.0,0.0,0.0,
009,611,439,310,27,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,591,476,350,341,0,0,0,0,4,2,10,4,0,310.0,139.5,611.0,609.0,0.0,170.41273426595797,0.0,188.09040379562165,
009,611,476,310,260,0,0,0,0,2,1,1,1,0,310.0,260.0,611.0,476.0,0.0,0.0,0.0,0.0,
009,611,476,310,260,0,0,0,0,1,1,0,0,0,260.0,260.0,636.0,476.0,0.0,0.0,0.0,0.0,
009,636,476,260,260,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,611,742,310,19,0,0,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,591,800,350,19,0,0,0,0,1,1,3,2,0,310.0,19.0,611.0,800.0,0.0,0.0,0.0,0.0,
009,611,800,310,19,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,951,419,370,420,0,0,0,0,11,2,21,14,0,545.0,229.0,480.5,639.0,275.77164466275354,270.1147904132612,679.5296167202722,311.1269837220809,
009,961,419,350,420,0,0,0,0,9,3,16,11,0,350.0,129.0,961.0,571.6666666666666,0.0,183.64095403803586,0.0,198.60597506956665,
009,961,439,350,27,0,0,0,0,1,1,3,2,0,310.0,27.0,981.0,439.0,0.0,0.0,0.0,0.0,
009,981,439,310,27,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,961,476,350,341,0,0,0,0,4,2,7,4,0,310.0,139.5,981.0,609.0,0.0,170.41273426595797,0.0,188.09040379562165,
009,981,476,310,260,0,0,0,0,2,1,1,1,0,310.0,260.0,981.0,476.0,0.0,0.0,0.0,0.0,
009,981,476,310,260,0,0,0,0,1,1,0,0,0,260.0,260.0,1006.0,476.0,0.0,0.0,0.0,0.0,
009,1006,476,260,260,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,981,742,310,19,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,961,800,350,19,0,0,0,0,1,1,3,2,0,310.0,19.0,981.0,800.0,0.0,0.0,0.0,0.0,
009,981,800,310,19,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1321,419,370,420,0,0,0,0,8,1,66,11,0,350.0,420.0,1331.0,419.0,0.0,0.0,0.0,0.0,
009,1331,419,350,420,0,0,0,0,7,3,66,11,0,350.0,85.66666666666667,887.3333333333334,591.3333333333334,0.0,53.90114408185909,768.4532082913919,232.5431859533479,
009,1331,439,350,27,0,0,0,0,1,1,18,3,0,310.0,27.0,1351.0,439.0,0.0,0.0,0.0,0.0,
009,1351,439,310,27,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1331,476,350,97,0,0,0,0,3,1,15,3,0,310.0,31.0,1351.0,486.0,0.0,0.0,0.0,0.0,
009,1351,486,310,31,0,0,0,0,2,1,3,1,0,308.0,29.0,1352.0,487.0,0.0,0.0,0.0,0.0,
009,1352,487,308,29,0,0,0,0,1,1,3,1,0,308.0,29.0,1352.0,487.0,0.0,0.0,0.0,0.0,
009,1352,487,308,29,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
